"","a.mean","a.sd","b.mean","b.sd"
"1",0.0459322384297967,0.024901370649932,0.767664360775001,0.0919913907362795
"2",0.0459322384297967,0.024901370649932,0.631830421970039,0.0985331873025182
"3",0.0418940791737182,0.0231919409063043,0.280828797133335,0.0923106074642679
